Date,Country,Region,Plastic_Waste_Tons,Plastic_Recycled_Tons,Burned_Waste_Tons,Illegal_Dumping_Cases,Trees_Cut,Deforestation_Area_Ha,Forest_Fires_Reported
2023/12/14,Mexico,Suburban,554.71,1535.1,792.54,1,648,17.79,1
2021/2/28,India,Forest,1603.1,455.38,316.66,4,475,18.21,0
2023/11/14,China,Mountain,2071.2,1479.14,1087.92,4,659,8.01,1
2023/12/14,USA,Mountain,3234.26,790.15,3687.16,1,464,18.59,0
2022/9/28,China,Forest,839.95,607.07,1070.58,0,184,1.57,3
2021/10/11,Brazil,Coastal,1710.96,339.66,459.92,2,568,15.37,0
2022/9/9,Russia,Rural,2430.28,634.74,557.87,3,821,7.06,0
2021/12/15,Nigeria,Mountain,2392.19,1189.09,583.81,4,413,10,2
2023/2/21,Brazil,Urban,4714.3,295.72,3014.89,3,433,16.8,3
2024/1/17,Mexico,Urban,1325.04,549.95,3496.61,3,81,12.92,0
2021/7/14,Indonesia,Coastal,778.26,707.87,213.97,2,589,9.42,1
2021/8/12,Germany,Mountain,1796.16,1157.52,343.95,3,821,3.7,3
2020/9/6,Nigeria,Mountain,1380.28,651.3,389.17,4,536,18.82,0
2023/3/20,Nigeria,Rural,1194.63,459.55,617.23,6,805,6.98,1
2023/10/17,USA,Suburban,1067.23,748.87,3976.61,3,414,2.47,0
2023/1/17,Philippines,Rural,2077.21,1451.98,3635.75,5,313,11.5,1
2022/2/16,China,Urban,946.75,865.46,1021.2,3,191,8.42,1
2022/3/19,Indonesia,Urban,2783.15,563.1,690.02,3,79,12.01,0
2021/12/7,USA,Suburban,2693.35,624.32,91.69,2,948,5.05,0
2020/10/26,Germany,Urban,2213.5,192.58,1211.87,3,179,7.89,2
2021/8/17,USA,Urban,684.28,1081.64,1104.18,2,827,19.46,0
2020/3/27,USA,Mountain,2010.04,133.29,303.65,2,119,18.76,0
2021/8/12,USA,Suburban,3380.16,391.13,1416.37,5,168,17.36,1
2024/1/2,China,Urban,2921.29,503.43,2070.97,4,376,15.69,0
2020/6/10,USA,Rural,2646.76,390.3,299.2,0,961,3.55,0
2021/12/10,USA,Mountain,1691.81,203.6,649.5,2,119,9.61,1
2022/6/24,USA,Forest,1635.58,302.67,1994.02,4,257,14.69,0
2023/9/5,USA,Suburban,3750.87,123.14,529.05,5,140,5.6,0
2021/6/9,Philippines,Coastal,2053.55,348.94,624.14,2,169,1.14,0
2022/9/8,Nigeria,Rural,2072.12,315.23,663.23,2,256,8.65,1
2021/3/14,Indonesia,Coastal,8354.08,2441.31,1468.13,4,455,8.79,2
2021/2/17,Brazil,Forest,1302.44,84.34,2287.41,3,817,1.77,0
2023/1/8,Brazil,Forest,162.53,948,3195.29,4,596,6.75,0
2021/7/9,Brazil,Urban,1456.39,612.24,2166.86,2,173,18.39,4
2023/2/25,Germany,Urban,1523,207.38,1012.49,4,161,5.38,0
2023/11/26,Philippines,Suburban,2031.64,652.87,1672.88,2,256,11.6,0
2021/7/10,India,Forest,2376.42,2141.1,276.34,0,663,10.01,2
2020/10/8,Mexico,Mountain,204.2,941.55,4338.35,3,994,17.31,2
2020/8/11,India,Mountain,2410.66,842.49,480.39,3,435,13.24,0
2023/6/14,Germany,Rural,1593.66,149.49,1578.12,5,755,3.59,1
2023/4/16,Nigeria,Coastal,1349.95,250.25,1152.38,6,802,3.29,1
2021/5/5,Philippines,Suburban,338.73,94.64,244.75,2,196,11.37,2
2021/5/11,Nigeria,Mountain,4271.8,630.92,483.1,10,181,1.41,0
2020/4/13,Germany,Mountain,1181.7,607.3,2398.38,3,781,8.17,0
2023/10/3,Philippines,Forest,2671.2,252.01,904.93,1,899,8.28,0
2022/12/23,China,Coastal,829.31,1193.58,405.43,5,153,4.33,2
2021/4/7,Germany,Forest,2095.77,136.51,790.44,3,602,6.37,0
2023/7/30,Indonesia,Coastal,1366.84,275.03,405.25,2,617,6.93,1
2021/4/21,Mexico,Forest,2615.29,649.68,617.98,2,872,0.73,0
2020/4/17,China,Forest,1331.24,160.71,182.54,6,811,16.21,0
2020/7/24,Russia,Urban,795.94,438.29,1012.01,1,291,19.17,0
2022/4/26,USA,Urban,1648.53,297.42,1143.31,2,976,6.14,0
2021/11/7,Philippines,Mountain,1587.09,736.41,627.15,5,688,2.68,1
2024/1/9,Indonesia,Urban,1997.91,120.96,2389.79,2,711,19.09,0
2022/8/25,India,Mountain,3165.8,152.45,661.67,4,380,14.94,0
2020/7/24,Mexico,Mountain,644.98,1208.43,904.41,3,993,17.88,1
2023/10/27,Russia,Coastal,3058.65,1139.19,592.2,3,897,7.54,1
2020/10/8,Germany,Mountain,556.34,219.69,720.8,3,945,9.94,4
2020/1/11,Mexico,Mountain,2546.6,548.83,1727.75,1,949,18.64,3
2023/2/1,India,Mountain,2601.6,593.26,286.38,1,198,9.46,1
2020/11/19,Mexico,Urban,1132.05,112.32,1405.57,4,218,13.61,3
2022/4/13,Nigeria,Urban,866.48,305.54,525.2,4,606,14.24,4
2023/8/30,Russia,Rural,827.34,481.74,300.69,2,133,16.82,1
2022/9/1,Indonesia,Forest,1766.31,21.54,742.28,4,569,19.52,0
2022/9/4,Germany,Suburban,2717.68,647.03,1565.81,2,156,7.03,0
2023/8/25,Brazil,Coastal,1490.41,882.04,727.51,2,934,5.33,0
2021/2/12,Mexico,Suburban,139.65,709.22,421.66,3,314,2.02,3
2021/8/11,Germany,Rural,1072.31,1056.24,3546.14,3,707,17.2,0
2021/10/19,Nigeria,Mountain,1041.47,845.41,1262.72,2,80,6.21,0
2021/8/7,India,Mountain,2365.27,1186.77,1042.68,2,805,1.47,0
2023/8/15,India,Rural,2450.51,38.8,1530.58,2,596,17.37,2
2020/5/1,USA,Coastal,1866.35,398.23,1657.82,1,296,10.44,2
2020/7/2,Russia,Suburban,3062.47,193.63,653.72,2,975,16.85,3
2023/8/28,Philippines,Mountain,3216.17,40.93,1908.53,3,579,11.31,0
2023/3/21,Brazil,Mountain,1124.79,509.75,233.02,1,986,6.62,1
2021/4/20,Nigeria,Urban,811.47,1237.97,1602.59,3,73,3.03,2
2022/12/31,Nigeria,Forest,1570.62,319.37,692.28,1,547,9.02,0
2024/1/20,Philippines,Suburban,1863.65,777.8,2445.06,1,903,1.02,3
2020/3/17,China,Mountain,1079.39,1544.48,649.54,3,353,12.25,1
2020/12/24,Indonesia,Suburban,9630.24,455.39,2129.14,4,447,8.84,0
2022/5/5,Mexico,Forest,4111.39,1358.63,1294.67,7,452,3.26,2
2020/12/26,China,Suburban,998.51,1256.14,1850.68,2,365,10.84,0
2020/3/15,USA,Forest,670.08,757.67,1061.89,3,910,16.12,2
2022/3/24,China,Forest,932.69,144.21,152.93,2,327,19.51,2
2022/10/11,Germany,Mountain,3254.36,37.4,2316.78,4,591,10.78,1
2021/1/16,Philippines,Mountain,3306.99,279,2428.11,1,192,3.03,2
2021/8/15,Nigeria,Forest,4144,374.42,753.1,3,838,16.31,2
2020/3/17,Nigeria,Rural,790.66,455.08,543.73,6,459,14.07,1
2020/1/19,Indonesia,Forest,2358.77,961.54,1967,1,405,19.1,0
2021/9/3,Germany,Urban,855.67,265.94,1277.41,4,573,10.94,1
2023/3/9,Russia,Mountain,4727.69,982.59,879.27,3,952,7.46,0
2023/5/19,USA,Coastal,814.7,1996.94,1472.92,3,252,19.28,4
2020/8/7,Russia,Mountain,536.13,492.7,750.89,2,299,11,2
2021/11/17,Nigeria,Forest,635.71,694.18,2402.52,3,152,0.81,3
2021/8/5,Nigeria,Mountain,1653.99,1905.63,805.11,4,517,9.74,1
2022/7/19,Russia,Forest,2691.51,1088.12,1967.06,1,84,0.55,0
2023/8/6,China,Suburban,2573.99,275.64,1060.35,3,373,14.89,1
2023/1/17,Germany,Coastal,661.03,2116.67,1345.61,4,947,11.54,3
2022/12/9,Indonesia,Coastal,1229.73,680.38,3468.58,4,581,2.64,0
2022/10/8,Philippines,Coastal,1104.32,310.96,668.58,3,608,16.35,1
2020/10/1,Indonesia,Urban,577,74.92,1871.2,2,645,10.96,0
2022/10/29,Philippines,Urban,1083.14,269.53,2921.66,4,317,2.72,3
2022/8/16,USA,Forest,4029.82,654.67,1820.45,6,102,3.62,1
2021/7/12,Brazil,Urban,504.85,194.2,2502.28,3,834,16.53,0
2021/1/29,China,Rural,1954.75,231.29,1151.7,7,67,7.43,1
2020/8/18,USA,Coastal,4090.21,1604.31,1745.98,3,153,16.51,0
2021/11/8,Mexico,Coastal,3954.64,690.16,2121.45,2,201,1.86,1
2020/11/28,Russia,Suburban,4869.32,95.19,1041.88,2,889,5.26,0
2024/2/6,Russia,Forest,2092.61,1018.66,478.79,5,726,15.41,2
2022/7/28,USA,Urban,2313.54,37.84,402.14,4,922,13.01,0
2023/8/20,Indonesia,Suburban,1099.71,654.63,3199.61,1,463,6.48,2
2021/6/10,Indonesia,Coastal,494.08,584.17,2838.9,3,133,18.75,1
2024/1/11,Germany,Mountain,1488.48,2884.04,555.73,1,357,4.62,3
2021/1/16,India,Urban,3520.93,1311.98,2501.44,5,200,17.07,0
2020/1/29,Indonesia,Mountain,136.45,555.27,1483.86,4,598,14.07,0
2021/11/21,Russia,Coastal,1140.79,1154.93,1071.14,0,428,2.86,1
2021/8/27,Germany,Coastal,2471.21,44.36,538.67,2,507,11.32,1
2023/3/8,Indonesia,Mountain,1670.73,578.09,948.83,2,402,18.63,1
2023/10/13,Mexico,Coastal,3812.25,297.07,443.97,3,713,12.57,3
2021/1/30,Mexico,Urban,3284.42,640.89,819.59,6,917,10.81,0
2020/12/25,Nigeria,Suburban,433.85,35.16,433.04,3,425,7.64,1
2023/6/5,Germany,Rural,1775.91,995.51,266.15,3,257,15.88,0
2023/8/1,China,Rural,892.27,849.43,2546.69,3,611,18.3,2
2022/4/10,China,Rural,882.43,1346.24,900.07,3,781,15.19,1
2022/5/25,Mexico,Suburban,469.22,372.91,1382.77,2,509,14.64,0
2022/11/21,Philippines,Coastal,1996.4,1027.03,638.05,1,453,4.25,0
2021/11/2,India,Forest,3864.36,2252.52,864.62,1,608,16.76,3
2020/6/26,Russia,Urban,2125.25,432.07,419.55,2,579,1.29,2
2022/3/31,Brazil,Suburban,439.54,116.42,3220.13,1,534,15.27,2
2023/10/2,Indonesia,Urban,1601.03,975.75,2026.06,4,171,4.61,0
2020/7/14,India,Coastal,2404.17,395.32,627.13,5,843,10,1
2021/1/13,USA,Urban,1512.45,182.81,417.73,5,169,14.06,3
2020/10/14,China,Coastal,2098.33,228.84,242.19,2,300,15.3,2
2022/9/4,Germany,Rural,955.4,94.44,1149.48,4,888,17.82,2
2021/10/24,Brazil,Urban,1380.51,183.72,1843.11,2,348,6.01,0
2021/5/23,Germany,Forest,1314.69,796.73,1704.74,4,96,4.87,0
2020/1/14,Nigeria,Coastal,4333.63,822.36,709.57,4,646,19.93,2
2021/6/18,China,Urban,674.33,255.1,858.49,7,348,4.55,1
2022/2/24,Nigeria,Mountain,163.74,629.25,405.61,2,945,13.48,1
2021/4/27,Nigeria,Suburban,4154.8,754.16,478.33,2,721,19.08,0
2022/7/3,Mexico,Mountain,1820.71,896.73,2540.93,9,568,17.98,2
2021/6/30,Mexico,Forest,549.15,272.36,130.32,4,294,9.14,3
2021/11/6,China,Forest,3094.21,1206.25,556.21,5,776,12.93,1
2021/9/10,Nigeria,Mountain,2507.39,78.06,3193.01,1,773,10.82,0
2023/4/7,India,Coastal,4795.99,159.26,1053.04,0,773,7.26,2
2024/1/20,Russia,Urban,1927.88,275.08,4883.32,4,849,3.32,1
2023/3/19,Brazil,Suburban,7054.96,694.58,776.65,3,267,16.17,1
2020/1/24,Nigeria,Mountain,1522.81,127.47,1750.09,1,812,2.26,3
2021/6/19,Philippines,Forest,2510.67,143.45,2297.33,6,393,12.39,0
2023/8/31,USA,Urban,2764.12,1744.59,4295.48,1,882,12.09,1
2022/1/6,Philippines,Coastal,1177.27,1575.81,603.06,0,363,7.03,1
2023/11/19,Philippines,Mountain,1147.17,120.57,1043.08,1,742,3.14,1
2021/4/28,Mexico,Forest,2803.05,247.1,884.06,1,653,16.09,1
2020/5/7,Indonesia,Mountain,503.51,542.48,1861.29,6,779,9.51,2
2023/9/29,China,Coastal,887.12,942.12,2952.8,3,339,14.64,0
2020/8/30,Nigeria,Forest,1490.55,365.67,2946.68,2,651,0.82,1
2022/8/11,Nigeria,Urban,4698.78,321.76,590.44,7,246,1.95,1
2021/9/20,Mexico,Mountain,2804.36,1428.66,480.49,4,745,3.93,0
2020/11/23,Germany,Urban,1767.54,273.51,1713.98,2,627,2.72,0
2022/4/10,Germany,Suburban,1089.44,428.74,355.83,2,465,4.24,3
2023/11/6,Brazil,Suburban,5937.61,867.3,1895.03,3,659,13.89,1
2022/10/26,Russia,Rural,1593.02,898.97,1041.33,1,355,1.42,0
2023/12/11,Philippines,Coastal,886.37,822.91,2623.03,1,527,1.24,3
2021/9/28,China,Mountain,6673.47,782.17,2330.18,2,585,1.12,1
2023/11/14,Germany,Forest,526.95,697.96,1153.31,3,269,14.1,1
2020/8/28,Indonesia,Suburban,3943.92,455.52,324.32,3,735,10.95,0
2023/8/1,Indonesia,Coastal,1685.47,1204.35,354.77,6,948,7.72,0
2021/8/27,Nigeria,Rural,2799.71,937.75,1086.12,8,806,13.67,1
2022/1/22,Russia,Forest,2462.9,312.57,1503.57,2,675,11.3,0
2023/6/12,Philippines,Coastal,2771.95,438.21,789.87,2,827,0.64,1
2021/3/28,Philippines,Coastal,7062.57,141.64,437.82,2,951,16.85,1
2021/3/24,Russia,Mountain,6378.47,358.48,813.79,1,403,7.33,1
2020/9/30,Brazil,Rural,928.02,165.89,2637.54,3,784,8.29,0
2022/9/6,Brazil,Mountain,2397.6,1231.29,814,1,869,15.75,1
2020/11/9,Indonesia,Suburban,297.51,3219.41,609.71,4,284,4.15,3
2022/7/20,Nigeria,Urban,2980.54,149.66,343.43,4,355,0.7,0
2023/5/25,USA,Forest,3467.08,483.16,982.76,4,159,18.22,2
2022/2/4,Nigeria,Rural,166.89,411.64,2347.6,2,363,10.36,0
2022/5/1,Nigeria,Coastal,1638.38,28.59,2429.63,1,997,7.32,0
2023/12/8,China,Coastal,2796.18,286.08,500.36,2,62,16.47,2
2023/1/29,China,Urban,2162.37,2186.45,1160.85,2,686,1.01,1
2022/8/22,Philippines,Coastal,537.77,653.8,547.98,5,876,4.44,3
2023/1/5,Russia,Forest,597.58,490.67,756.11,3,216,3.53,1
2023/9/22,China,Mountain,1494.17,168.9,968.04,2,102,14.89,2
2021/3/23,Germany,Rural,1177.14,1100.1,671.98,6,235,6.59,3
2021/5/21,Nigeria,Forest,1270.25,344,3226.96,4,325,15.57,1
2023/10/25,Philippines,Suburban,465.65,267.39,606.04,4,496,1.31,0
2023/5/5,Mexico,Urban,1707.53,1012.08,562.39,2,401,12.36,1
2020/6/16,Germany,Suburban,4722.66,486.82,497.51,1,59,6.71,0
2022/12/12,Russia,Forest,560.96,200.56,220.54,2,459,4.14,0
2022/7/3,Indonesia,Urban,1398.86,1081.13,3295.06,5,196,16.43,2
2022/12/17,Indonesia,Forest,2583.9,633.63,1023.72,3,526,8.54,0
2023/12/12,India,Coastal,357.14,1091.52,1517.99,4,878,11.65,0
2022/1/10,Indonesia,Coastal,1720.54,510.36,1369.4,1,894,1.15,1
2020/6/8,USA,Urban,3396.21,3400.95,654.24,4,679,15.94,4
2023/3/1,China,Forest,684.88,3124.08,1021.02,5,979,6.09,1
2020/8/17,Brazil,Forest,1848.38,314.06,1785,3,901,14.02,1
2020/5/6,USA,Mountain,3231.16,80.07,252.18,1,477,15.33,1
2023/1/26,Indonesia,Mountain,6829.59,687.73,744.05,3,537,2.78,3
2022/11/1,Russia,Rural,1778.18,1422.47,860.07,2,579,6.27,3
2021/2/18,Brazil,Coastal,904.74,816.51,635.8,5,426,14.61,2
2023/3/18,Brazil,Urban,911.47,67.35,624.96,3,787,5.03,2
2023/1/4,Brazil,Suburban,438.13,90.85,1185.3,2,161,17.04,0
2020/11/2,Germany,Coastal,4976.61,284.48,2730.85,3,633,6.58,2
2020/12/2,Mexico,Forest,3098.26,112.5,1463.75,1,705,8.35,1
2021/11/2,India,Coastal,597.44,435.57,485.03,1,665,2.44,0
2022/12/1,India,Mountain,859.74,41.29,5576.21,4,264,3.38,0
2022/6/23,Russia,Suburban,1756.1,464.41,2749.31,5,559,5.87,1
2020/8/26,Mexico,Forest,3378.83,779.42,678.15,1,560,1.45,0
2023/10/25,Brazil,Coastal,2401.86,1419.89,2778.73,3,638,4.26,0
2021/2/24,Brazil,Rural,2238.6,676.92,1206.71,3,75,8.47,0
2024/1/8,China,Mountain,1940.79,1664.49,334.72,2,791,7.91,0
2023/4/9,Philippines,Mountain,629.3,678.01,2532.42,2,242,4.37,0
2022/9/28,Indonesia,Coastal,1773.55,137.05,485.09,4,152,2.07,1
2020/7/5,Brazil,Forest,1615.69,392.74,1515.54,4,254,6.7,0
2022/11/11,Russia,Forest,431.66,268.83,1155.69,1,460,15.03,1
2022/7/1,China,Mountain,4894.78,596.92,1613.93,2,821,10.45,1
2020/4/23,USA,Suburban,1015.63,24.31,3471.57,3,794,18.96,1
2022/7/17,USA,Forest,444.18,1548.08,1008.66,0,100,3.23,1
2020/9/27,China,Rural,1164.62,977.52,330.07,1,180,4.54,1
2022/11/17,Germany,Urban,1355.71,551.93,552.09,7,392,5.97,2
2022/4/30,Indonesia,Suburban,1578.38,3274.86,305.28,3,627,0.75,0
2022/7/24,Indonesia,Suburban,1337.67,2170.21,210.8,2,449,18.9,2
2023/2/28,Mexico,Forest,1648.31,901.14,2311.33,7,251,9.18,2
2020/4/28,Indonesia,Rural,1867.35,572.86,1123.56,4,845,9.89,0
2023/2/18,India,Forest,1796.18,433.17,913.62,1,349,3.58,0
2022/8/4,India,Mountain,2226.68,401.42,692.2,3,195,17.52,2
2023/10/9,Nigeria,Rural,2323.5,259.19,1931.58,2,819,14.01,1
2021/9/23,Nigeria,Suburban,2365.51,261.11,3005.12,3,511,8.91,0
2024/1/21,Germany,Suburban,2795.96,522.19,471.43,11,989,17.62,2
2020/2/14,Germany,Mountain,923.11,1337.86,1470.51,4,965,18.16,0
2022/3/21,Mexico,Coastal,952.42,516.51,2194.43,1,873,1.46,1
2021/6/5,China,Suburban,3389.41,105.09,1250.9,2,553,2.83,0
2020/1/7,Mexico,Forest,1194.04,411.91,1816.9,3,937,1.04,1
2021/3/22,Germany,Forest,1511.31,186.34,325.62,2,665,11.84,3
2023/3/30,Indonesia,Mountain,1408.39,1866.82,3063.99,2,200,4.75,1
2020/5/29,Mexico,Forest,6669.37,28.16,1938.44,2,679,16.98,0
2020/4/2,Indonesia,Suburban,790.79,565.9,1585.32,2,365,9.59,1
2022/5/17,Philippines,Suburban,777.46,164.91,2083.82,2,248,16.84,0
2021/12/6,Philippines,Urban,1652.68,432.66,795.15,7,478,11.33,1
2023/12/5,Germany,Forest,1440.06,557.8,392.12,3,352,16.03,2
2020/5/10,Philippines,Rural,591.97,1144.8,307.8,0,895,7.75,0
2023/1/13,Russia,Coastal,1550.75,361.59,259.27,5,982,18.94,0
2020/5/3,Mexico,Mountain,1687.44,542.32,1454.55,2,953,13.51,1
2020/5/21,Mexico,Rural,1097.43,1557.24,719.27,4,547,12.11,1
2022/8/24,China,Rural,1479.69,1553.9,2930.53,2,950,7.37,1
2020/3/5,Nigeria,Rural,860.36,2699.86,2510.79,3,840,18.78,1
2021/8/10,Germany,Suburban,593.34,202.56,1928.98,3,154,7.09,1
2022/4/17,Mexico,Suburban,1186.65,2732.73,1626.17,8,59,16.8,3
2021/1/3,USA,Coastal,683.75,407.12,549.94,5,674,8.38,1
2020/10/4,Brazil,Mountain,487.77,1820.76,647.94,7,76,15.46,1
2023/8/6,Germany,Mountain,236.45,1105.68,547.52,3,660,18.28,0
2024/2/2,China,Coastal,1965.19,341.89,379.37,2,818,9.58,1
2023/8/15,Nigeria,Urban,1154.32,2331.82,937.34,4,376,10.76,1
2022/5/10,Russia,Suburban,3403,1672.53,2173.21,4,544,6.94,3
2022/2/5,China,Rural,1234.3,130.2,887.62,3,932,1.57,0
2022/2/22,Indonesia,Mountain,1958.21,371.46,521.5,3,697,13.22,1
2022/7/7,China,Coastal,973.58,986.87,888.29,0,956,2.83,0
2022/2/12,India,Coastal,1613.92,102.28,1178.29,3,787,7.4,2
2022/2/8,India,Suburban,238.72,503.88,666.95,1,176,7.32,2
2020/6/13,Mexico,Rural,1172.26,1338.55,943.73,1,165,3.44,0
2023/10/30,Indonesia,Coastal,795.34,503.54,5511.68,3,973,13.5,2
2023/9/17,Nigeria,Suburban,3170.08,678.17,250.33,2,851,3.9,0
2023/1/9,China,Forest,1867.16,1258.78,93.76,3,220,15.68,1
2020/9/29,Germany,Rural,2872.86,819.11,1111.85,3,261,5.36,3
2023/8/31,Mexico,Mountain,3657.18,499.87,1403.99,1,973,6.1,1
2021/12/13,India,Rural,1095.09,1798.91,904.83,3,994,7.2,0
2020/8/30,Germany,Urban,1808.89,617.83,413.73,3,238,3.48,2
2020/12/31,Germany,Rural,626.05,558.29,2893.86,4,539,8.97,1
2023/1/5,China,Rural,2176.57,1773.99,1059.19,1,982,2.07,0
2022/3/15,India,Urban,2406.15,846.92,1153.69,1,436,8.83,1
2022/12/19,Russia,Rural,2071.23,172.63,1905.49,2,826,7.13,2
2020/9/17,China,Coastal,1094.07,199.63,873.5,2,775,7.1,0
2024/1/30,Philippines,Mountain,5195.71,267.53,806.49,2,650,13.38,1
2021/4/1,USA,Mountain,1684.09,1306.87,2893.77,3,179,15.5,1
2020/1/8,India,Forest,629.54,1196.32,172.28,0,72,7.44,1
2020/2/16,Mexico,Mountain,2567.83,666.76,1346.77,6,228,5.61,3
2021/9/3,Nigeria,Mountain,3234.45,202.73,1255.33,2,450,10.14,1
2022/8/6,USA,Suburban,641.28,396.84,712.38,5,554,15.86,1
2023/10/11,Russia,Urban,1356.47,1637.84,906.09,0,970,13.07,0
2024/1/12,Mexico,Rural,435.04,487.91,2716.57,2,460,1.24,1
2023/1/20,Russia,Rural,3751.14,468.72,483.59,5,581,9.86,2
2022/5/18,Russia,Coastal,1538.43,291.24,1813.58,4,378,19.82,1
2022/12/25,USA,Rural,798.5,1340.22,1032.74,2,520,7.39,1
2022/2/15,Indonesia,Urban,3262.9,246.53,1672.31,2,469,9.09,0
2021/4/15,Russia,Coastal,1649.55,1065.66,1422.39,3,461,6.1,0
2021/5/21,Russia,Coastal,2964.05,345.99,85.99,1,803,10.21,1
2022/8/1,USA,Suburban,2275.98,905.04,472.48,3,801,3.64,1
2021/12/9,China,Forest,704.92,725.56,544.91,6,78,5.32,1
2020/11/13,Brazil,Rural,1063.58,532.31,409.65,2,294,14.38,1
2021/7/18,Russia,Suburban,818.23,410.58,612.26,3,681,3.2,1
2021/1/21,USA,Urban,589.6,792.8,1151.55,1,987,18.56,1
2024/1/24,Mexico,Suburban,325.03,718.69,2040.41,0,875,6.51,2
2020/8/19,Philippines,Mountain,5878.82,307.12,289.14,2,935,11.71,0
2020/3/6,China,Urban,2043.68,1463.02,1045.09,3,593,6.78,1
2023/9/14,China,Urban,2265.79,1218.03,1291.97,6,701,9.82,1
2022/5/8,Mexico,Urban,3511.5,207.88,2330.73,1,719,18.12,0
2023/6/13,China,Coastal,1054.67,237.76,3129.34,2,109,1.84,1
2020/2/2,Russia,Forest,468.53,49.48,868.7,4,188,17.2,1
2021/5/7,USA,Coastal,2787.21,1122.49,419.03,3,406,11.37,0
2021/2/26,Brazil,Urban,548.07,428.88,1360.19,6,261,13.47,0
2020/5/17,Indonesia,Mountain,2741.59,571.02,439.04,2,188,1.59,1
2020/7/25,Indonesia,Coastal,397.83,227.98,1274,4,417,15.35,0
2023/5/1,China,Suburban,510.2,572.15,520.55,6,672,2.99,0
2020/3/9,Brazil,Suburban,968.47,755.06,1531.11,2,535,19.31,0
2022/7/3,Germany,Urban,2670.5,121.47,555.3,3,542,16.09,1
2023/5/9,Philippines,Mountain,4751.7,740.54,2927.84,1,385,10.11,1
2023/10/8,Germany,Suburban,2263.2,706.88,1036.16,6,812,18.52,1
2023/12/11,China,Rural,1001.13,1709.82,195.31,4,660,3.8,0
2020/4/9,Philippines,Rural,3139.95,780.67,2084.56,2,227,19.84,1
2021/5/16,Germany,Urban,385.22,200.19,880.02,4,562,14.48,0
2020/3/31,USA,Forest,740.09,221.13,1620.55,4,650,2.42,1
2022/4/3,Nigeria,Suburban,1771.52,698.79,2113.37,2,162,10.96,0
2022/6/17,India,Forest,2850.78,415.91,1081.73,5,332,14.36,0
2021/4/24,Indonesia,Urban,1411.53,1054.34,269.03,2,165,12.45,1
2023/1/10,India,Forest,1294.72,114.78,1164.36,2,593,8.77,0
2021/3/20,Mexico,Suburban,1356.07,1162.57,2655.25,3,823,5.34,0
2020/4/25,India,Forest,3490.34,678.12,948.1,4,90,5.15,2
2020/10/13,Indonesia,Forest,866.31,1743.03,1424.77,2,981,18.58,3
2022/10/28,Brazil,Coastal,695.53,517.57,487.61,3,216,5.08,0
2021/8/15,China,Mountain,1339.14,210.35,220.57,5,904,19.27,0
2021/4/24,China,Urban,3820.63,186.54,895.81,4,270,4.6,1
2024/2/7,Indonesia,Rural,954.51,780.77,1056.42,2,975,7.99,2
2023/3/25,Germany,Forest,1352.69,143.66,2296.79,4,775,0.74,1
2021/10/15,India,Urban,378.5,2714.18,1112.08,2,362,18.11,0
2023/3/28,USA,Coastal,1397.86,498.35,2169.17,3,956,2.53,1
2023/5/9,Brazil,Coastal,1971.86,1888.03,702.43,2,395,7.47,2
2023/10/9,Indonesia,Forest,548.89,73.84,260.78,2,520,16.93,1
2021/10/18,India,Suburban,3494.75,10.93,1487.34,4,180,15.94,1
2021/4/30,Germany,Mountain,1953.18,269.86,2856.65,0,97,16.91,1
2021/9/10,USA,Suburban,1083.62,824.24,618.35,1,183,18.33,2
2020/10/20,Nigeria,Suburban,1963.96,642.75,1657.7,6,568,18.27,0
2023/9/14,Russia,Rural,2359.13,317.02,1704.13,3,605,15.52,2
2022/12/3,China,Mountain,275.71,814.01,863.34,4,366,11.86,0
2021/3/28,Germany,Rural,2019.74,455.16,1761.03,6,487,11.45,1
2022/4/26,Nigeria,Rural,3730.64,149.47,1356.63,4,484,0.75,1
2021/9/7,Germany,Urban,855.7,2108,1762.01,3,135,14.59,1
2021/7/17,India,Rural,1102.91,9,1549.23,2,97,4.92,1
2020/5/4,Nigeria,Rural,1257.43,727.94,958.23,6,539,16.66,0
2023/2/14,Brazil,Coastal,2872.95,606.7,1054.13,8,878,11.3,1
2023/4/26,Indonesia,Mountain,642.78,621.19,2252.23,5,914,19.75,2
2020/12/24,India,Mountain,2282.23,1365.57,1162.7,2,473,4.6,1
2023/7/6,China,Coastal,1276.46,180.09,545.11,1,436,14.61,2
2023/10/22,Russia,Forest,4898.74,168.75,875.08,6,975,11.18,0
2022/5/24,Brazil,Urban,1336.48,1368.34,1420.89,3,289,18.67,3
2023/2/12,Mexico,Mountain,134.03,974.95,2151.08,1,713,5.69,1
2022/10/12,Germany,Forest,2591.25,1807.36,217.59,2,500,1.66,1
2020/4/6,Indonesia,Coastal,2199.89,477.23,836.2,1,307,11.11,1
2021/12/6,USA,Suburban,1892.49,462.42,2035.45,5,93,10.67,1
2023/8/10,China,Urban,3662.46,1255.21,481.83,3,217,6.58,1
2023/10/6,Russia,Coastal,322.86,1615.18,484.07,2,836,19.74,2
2022/2/19,India,Forest,750.1,151.84,1043.95,4,240,1.86,1
2022/12/10,Brazil,Mountain,1607.65,2604.92,198.53,5,713,11.61,1
2021/10/14,USA,Mountain,1818.35,369.16,3404.41,3,611,5.57,0
2023/11/27,Russia,Suburban,1432.93,721.83,1407.31,2,325,0.54,2
